initialization,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
xavier,89250,86,0.007061726137629284,0.99966,0.07853272723647838,0.9782
xavier,89250,87,0.006920708754484494,0.99968,0.07834375515867163,0.978
xavier,89250,88,0.006796567730110688,0.9997,0.07908282865210657,0.9785
xavier,89250,89,0.006637683992999713,0.99972,0.0785687270223786,0.9781
xavier,89250,90,0.006473950989331214,0.99974,0.07847287745277566,0.9785
xavier,89250,91,0.006341594637369954,0.9997,0.0785918326307615,0.9779
xavier,89250,92,0.006219655011894475,0.9998,0.0777993529255048,0.9787
xavier,89250,93,0.006106435267935258,0.99978,0.07849436949681343,0.9787
xavier,89250,94,0.005966790397444431,0.99976,0.07853354306568681,0.9788
xavier,89250,95,0.00584936480745415,0.99976,0.0791621155587118,0.9787
xavier,89250,96,0.005772786608164986,0.99978,0.0800812278689436,0.9782
xavier,89250,97,0.00564108784959361,0.99984,0.07907632857166454,0.9784
xavier,89250,98,0.005500931552304405,0.99988,0.0794425865583293,0.9785
xavier,89250,99,0.005463694559751646,0.99984,0.0799387082515349,0.9781
xavier,89250,100,0.005313810375769583,0.99984,0.07987357115685513,0.9781
xavier,773955,1,0.5410427423069069,0.85716,0.3274051286867666,0.9058
xavier,773955,2,0.2931115452042222,0.91706,0.26653673555043494,0.9235
xavier,773955,3,0.24409451003696883,0.93076,0.24320970275390585,0.9274
xavier,773955,4,0.20903696508184214,0.94148,0.2028855287330909,0.9412
xavier,773955,5,0.18289487669056628,0.94896,0.17561387270957726,0.9492
xavier,773955,6,0.16248989400266198,0.95418,0.16247385378057738,0.9519
xavier,773955,7,0.1456651691355646,0.9595,0.15212233161636055,0.9556
xavier,773955,8,0.1324142118002918,0.96286,0.14169356052864743,0.9593
xavier,773955,9,0.12114919070797121,0.96594,0.1330450440244102,0.9618
xavier,773955,10,0.11151447275287746,0.96936,0.1301235907682645,0.9627
xavier,773955,11,0.1034189143718159,0.97134,0.11851813830878181,0.9661
xavier,773955,12,0.09619124341793164,0.97354,0.11511288004143534,0.9649
xavier,773955,13,0.08954539244444022,0.97568,0.11032427710807503,0.9683
xavier,773955,14,0.08424285507256873,0.9772,0.10478465433350287,0.9692
xavier,773955,15,0.07916320458570777,0.9779,0.10254560648499705,0.9698
xavier,773955,16,0.07486069227906818,0.97982,0.09947863928197574,0.9699
xavier,773955,17,0.07075481492203087,0.98058,0.09624121120205316,0.9718
xavier,773955,18,0.06701753640394112,0.98216,0.09548171388148624,0.9724
xavier,773955,19,0.06375218179572294,0.98274,0.09373150667930942,0.9709
xavier,773955,20,0.06031533539133164,0.98374,0.08822738349495364,0.9734
xavier,773955,21,0.05754280204344509,0.98476,0.09027505356760204,0.9735
xavier,773955,22,0.054576859679152975,0.98582,0.08752565932644886,0.9739
xavier,773955,23,0.05213839616169737,0.98644,0.08591364571715035,0.9732
xavier,773955,24,0.05001821431739521,0.9872,0.08654351732650462,0.9736
xavier,773955,25,0.0478590794657675,0.98762,0.08461894477137612,0.9744
xavier,773955,26,0.04558368301564338,0.9888,0.08290597625944524,0.9751
xavier,773955,27,0.04364611981729162,0.98912,0.08258271698977668,0.9747
xavier,773955,28,0.041685298764540246,0.98966,0.08083673584531084,0.9754
xavier,773955,29,0.039874071326789357,0.9901,0.08272907253271136,0.9754
xavier,773955,30,0.038205154466832134,0.99074,0.08214737955503953,0.9753
xavier,773955,31,0.03677390099841245,0.99102,0.07980615133356214,0.9762
xavier,773955,32,0.03529231449179535,0.99152,0.07899014606021713,0.9761
xavier,773955,33,0.0336688762130865,0.99222,0.07666098221318379,0.9766
xavier,773955,34,0.032289617286867536,0.99232,0.07974853495143756,0.9744
xavier,773955,35,0.031234785474975633,0.99272,0.07606135208390508,0.9775
xavier,773955,36,0.02990510112926079,0.99324,0.07677844303427413,0.9771
xavier,773955,37,0.028807604698509154,0.99378,0.07757265579951934,0.9764
xavier,773955,38,0.027648833403428313,0.99428,0.07613478336413952,0.9767
xavier,773955,39,0.026706311061253776,0.9944,0.07513633505428902,0.9777
xavier,773955,40,0.02566727396302211,0.99482,0.07741387704184582,0.9772
xavier,773955,41,0.02456495845448976,0.99532,0.07631041698348381,0.9769
xavier,773955,42,0.02376925795068377,0.99558,0.07671394850981175,0.9779
xavier,773955,43,0.02290133324157957,0.9959,0.0747538305051738,0.9776
xavier,773955,44,0.02197705018073249,0.99618,0.0744652054471043,0.977
xavier,773955,45,0.021454251676190573,0.99624,0.07533123059404158,0.9772
xavier,773955,46,0.020487402329040928,0.99666,0.07586698529309703,0.9779
xavier,773955,47,0.019932007991166675,0.99666,0.07532138953566345,0.9777
xavier,773955,48,0.019105480156965938,0.99726,0.07495529661478428,0.9777
xavier,773955,49,0.01842676812226689,0.99728,0.07598205716507672,0.9783
xavier,773955,50,0.01782558534882998,0.99756,0.07508332223265163,0.9782
xavier,773955,51,0.017293659563872344,0.99762,0.07560612031967291,0.9777
xavier,773955,52,0.016772341291592687,0.99778,0.07606733971496778,0.9781
xavier,773955,53,0.01637402102332648,0.99786,0.0756466162231401,0.9782
xavier,773955,54,0.015691752660258955,0.99798,0.07465767038174728,0.9781
xavier,773955,55,0.015174332796165285,0.99816,0.07617857838226458,0.9788
xavier,773955,56,0.014795820370967612,0.99832,0.07595641513173337,0.9783
xavier,773955,57,0.014366760315135872,0.9983,0.07608096430873429,0.9777
xavier,773955,58,0.013839585493852197,0.99844,0.0737899553264572,0.9785
xavier,773955,59,0.013396419560128579,0.99858,0.07432300733244374,0.9782
xavier,773955,60,0.013001305358254634,0.99866,0.07551116488592437,0.978
xavier,773955,61,0.01266809714144096,0.99876,0.0754742491492564,0.9788
xavier,773955,62,0.012252114302321725,0.99884,0.07437515658178562,0.9778
xavier,773955,63,0.011827667295878511,0.99898,0.07527387000627364,0.9783
xavier,773955,64,0.011616502014959935,0.9988,0.07611713987269204,0.9784
xavier,773955,65,0.011267513954654758,0.99894,0.07654276328263628,0.978
xavier,773955,66,0.010974549392028724,0.99902,0.07716211703113224,0.9787
xavier,773955,67,0.010704840600716498,0.99904,0.07613746637140412,0.9789
xavier,773955,68,0.010407629372513225,0.99916,0.07622543973430036,0.9781
xavier,773955,69,0.010078543465154825,0.9992,0.07687699503439711,0.9783
xavier,773955,70,0.009828610547956342,0.99928,0.07587015819641231,0.979
xavier,773955,71,0.00953723440767375,0.99928,0.07614623307084821,0.9782
xavier,773955,72,0.00933600694653159,0.99936,0.0762326999609979,0.9779
xavier,773955,73,0.009025720590305857,0.99934,0.07647366282749124,0.9783
xavier,773955,74,0.008804791038519657,0.99954,0.07593836940109447,0.9787
xavier,773955,75,0.00862403243391821,0.9994,0.076973860616498,0.9786
xavier,773955,76,0.00842127376606147,0.99952,0.07620137067458235,0.9781
xavier,773955,77,0.008189146080335427,0.99952,0.07778585086217947,0.9786
xavier,773955,78,0.008041891684720824,0.99946,0.07694064799131549,0.979
xavier,773955,79,0.007813214108476624,0.9995,0.07724737062007576,0.9788
xavier,773955,80,0.007648705956933411,0.99962,0.0764611839549607,0.9782
xavier,773955,81,0.007456469915075607,0.99962,0.07699001304233642,0.9781
xavier,773955,82,0.007326710106559505,0.9996,0.07669210652886488,0.9783
xavier,773955,83,0.007112856850856995,0.9997,0.0772656919104032,0.9779
xavier,773955,84,0.006974174216997007,0.9997,0.0778369534657553,0.979
xavier,773955,85,0.006759198120011173,0.9997,0.07753701788185995,0.9783
xavier,773955,86,0.006657361148634923,0.99966,0.07767902689334762,0.9785
xavier,773955,87,0.00648979286777533,0.99974,0.07839563061929027,0.9784
xavier,773955,88,0.006354669487310141,0.99972,0.07801446120030553,0.9786
xavier,773955,89,0.006194862740099357,0.99976,0.07813581770862107,0.9786
xavier,773955,90,0.006053086732364097,0.99982,0.07869009687014586,0.9782
xavier,773955,91,0.005979316148860195,0.9998,0.0792554911622786,0.9781
xavier,773955,92,0.005826545696483791,0.99984,0.07837346620688863,0.9791
xavier,773955,93,0.005717813882623328,0.99984,0.07936524551020364,0.9782
xavier,773955,94,0.00560853997594856,0.99978,0.078236197124904,0.9788
xavier,773955,95,0.005509932562523262,0.9998,0.07872867165297232,0.9786
xavier,773955,96,0.005396816263064774,0.99986,0.07895390048593175,0.9783
xavier,773955,97,0.005286426317041973,0.99982,0.07889930195161429,0.979
xavier,773955,98,0.005182199431550167,0.99986,0.07892712337857996,0.9786
xavier,773955,99,0.005076113325229687,0.9999,0.07931746004079873,0.9786
xavier,773955,100,0.005008280236596727,0.99982,0.0789013051063632,0.9788
he,654571,1,0.499719870414207,0.86616,0.3376061636865162,0.9006
he,654571,2,0.28308849435372674,0.92092,0.2603990043679244,0.926
he,654571,3,0.2356369153342149,0.93418,0.22031765725029903,0.9355
he,654571,4,0.2030527657611851,0.94354,0.19719267824895173,0.9437
he,654571,5,0.17794176457642472,0.95008,0.17350094311730696,0.9505
he,654571,6,0.1584381415520412,0.95538,0.15681433934427824,0.9562
he,654571,7,0.14244073759219092,0.96016,0.1489628704036503,0.9577
he,654571,8,0.12951805034038177,0.9643,0.14371931687714215,0.9566
he,654571,9,0.1190818086745091,0.96696,0.13328011966238668,0.9623
he,654571,10,0.10955127302875066,0.96946,0.12161848998944838,0.9643
he,654571,11,0.10103436078856956,0.97248,0.11903688145199667,0.9668
he,654571,12,0.09395570613803066,0.97436,0.11476563494119525,0.9654
he,654571,13,0.0877976484843271,0.97628,0.10785741710739034,0.9691
he,654571,14,0.08233870230246518,0.97796,0.10479720085244935,0.9686
he,654571,15,0.07727629461179773,0.97924,0.10197313045636223,0.9708
he,654571,16,0.07277558993927083,0.98034,0.10207902152431217,0.9707
he,654571,17,0.06898231845060566,0.9817,0.09834819238946196,0.9711
he,654571,18,0.0648711618834307,0.9827,0.09476856314793779,0.9722
he,654571,19,0.061582285766102196,0.98416,0.09345385928857888,0.9729
he,654571,20,0.058482613876333106,0.98462,0.09102396175584469,0.9712
he,654571,21,0.05555041680731299,0.98578,0.09182560627745646,0.9719
he,654571,22,0.0527649840249618,0.98624,0.09238308563842006,0.9724
he,654571,23,0.05044168488860827,0.98728,0.08896759820900899,0.9734
he,654571,24,0.048055925739241355,0.98804,0.08888347478885948,0.9734
he,654571,25,0.045984516468304294,0.98878,0.0889150835263055,0.9732
he,654571,26,0.04390764981848965,0.98924,0.0875533695824948,0.9737
he,654571,27,0.04191694690998901,0.98988,0.08588505742514654,0.9743
he,654571,28,0.040184543000013284,0.9905,0.08986848739749709,0.9721
he,654571,29,0.0385479589442594,0.99106,0.08512062985148171,0.9747
he,654571,30,0.03679995456813143,0.99144,0.0840381344212413,0.974
he,654571,31,0.03531700762206661,0.99174,0.08229837584177001,0.9757
he,654571,32,0.033886832060761714,0.99172,0.08353742971290046,0.9745
he,654571,33,0.03260826180903403,0.99266,0.08241570082786336,0.9747
he,654571,34,0.031071163113820903,0.99276,0.08258699289714883,0.9748
he,654571,35,0.03010664898352083,0.99336,0.08099746880056458,0.9757
he,654571,36,0.028783043356768172,0.9938,0.08389106144998514,0.9746
he,654571,37,0.02755367307958234,0.99424,0.0829139131216353,0.9751
he,654571,38,0.026557476150424586,0.99458,0.08357045655912976,0.9746
he,654571,39,0.02570308244889555,0.99466,0.08160254540633115,0.9762
he,654571,40,0.024675746518269467,0.99516,0.08134822767776961,0.9752
he,654571,41,0.0236615169775954,0.99558,0.0818702373933504,0.9752
he,654571,42,0.022888052995428062,0.9957,0.08307429492566022,0.9754
he,654571,43,0.02203532360702308,0.99576,0.08174206892810672,0.9752
he,654571,44,0.02126166674549942,0.99602,0.08285112991619745,0.9749
he,654571,45,0.020413064538578673,0.9965,0.08101514121677642,0.9755
he,654571,46,0.01971218086198547,0.99662,0.08259468746302817,0.9756
he,654571,47,0.019153704381082364,0.99678,0.08160548903770104,0.9757
he,654571,48,0.018563974546045952,0.99686,0.0812905220282184,0.9754
he,654571,49,0.017875607296577792,0.9972,0.08319891014271102,0.9756
he,654571,50,0.017252611110622783,0.99764,0.08314727871574042,0.9758
he,654571,51,0.01676076967200341,0.99766,0.08140357971837732,0.9753
he,654571,52,0.01608348364881716,0.99786,0.08184359617962988,0.9756
he,654571,53,0.015572426644331597,0.99806,0.08181360769429113,0.9765
he,654571,54,0.015028446975938175,0.99824,0.08146557319719039,0.9756
he,654571,55,0.014639118237475286,0.99826,0.08065609374860734,0.9757
he,654571,56,0.014062958817767732,0.9984,0.08274848072794111,0.9763
he,654571,57,0.013761629028631097,0.99856,0.08198057744184475,0.9766
he,654571,58,0.013266547963020688,0.99868,0.08211390258371475,0.9755
he,654571,59,0.012984127826263488,0.99876,0.08144518847241529,0.9759
he,654571,60,0.01252958337858402,0.99882,0.08192491752056641,0.9764
he,654571,61,0.012114346895462822,0.99898,0.08270408543254965,0.976
he,654571,62,0.011788601439633898,0.99894,0.08368313349110455,0.9756
he,654571,63,0.011505581776298164,0.999,0.08237892570042425,0.9758
he,654571,64,0.011122425432650244,0.99914,0.08239867283534938,0.9758
he,654571,65,0.010831325553606535,0.99926,0.08273549694607799,0.9767
he,654571,66,0.010478402650458588,0.99932,0.08355338911701177,0.9767
he,654571,67,0.01027566300619506,0.99936,0.08333896039234259,0.9759
he,654571,68,0.00992404161272819,0.99938,0.08401873290268039,0.9759
he,654571,69,0.009737098524931946,0.9994,0.0835595881580565,0.9769
he,654571,70,0.009452894156750232,0.9994,0.08438045946279138,0.9762
he,654571,71,0.009172656220556939,0.99938,0.08361853170988849,0.9767
he,654571,72,0.009046979729744357,0.9995,0.08354208214626885,0.9768
he,654571,73,0.00877276846055802,0.99948,0.08339968893491272,0.9768
he,654571,74,0.008515028782599644,0.9996,0.08291934199318372,0.9764
he,654571,75,0.008289968478260771,0.99956,0.08430243566669735,0.9764
he,654571,76,0.00810522936306887,0.99962,0.08451324453654077,0.977
he,654571,77,0.007868935824436197,0.99968,0.0854758551473987,0.9761
he,654571,78,0.0077145632633056575,0.99966,0.08509243882263054,0.9763
he,654571,79,0.007537654936378482,0.99974,0.08472578290627575,0.9762
he,654571,80,0.00740150998659138,0.9997,0.08506015424011673,0.9767
he,654571,81,0.007196605032359913,0.9997,0.08494212575821082,0.9773
he,654571,82,0.007050529436702513,0.9997,0.08568414947007201,0.9766
he,654571,83,0.006866413343875598,0.99974,0.08627762165342936,0.9766
he,654571,84,0.0067427179786212176,0.99974,0.08586550810652444,0.9768
he,654571,85,0.006574078546019821,0.99984,0.08519535502023946,0.9768
he,654571,86,0.006416015336750279,0.99978,0.08556659143968012,0.9766
he,654571,87,0.006265417579345654,0.99972,0.08612186606589889,0.9764
he,654571,88,0.006160664506076356,0.99984,0.0861279924687758,0.977
he,654571,89,0.006008419950789284,0.99978,0.08742701047912559,0.9768
he,654571,90,0.0059568444698980955,0.9998,0.08572411897144246,0.9768
he,654571,91,0.005751489869415669,0.99984,0.08625705832618069,0.9766
he,654571,92,0.0056973672176953575,0.99986,0.08650055027487966,0.9771
he,654571,93,0.005528709426142234,0.99986,0.08663727369397875,0.977
he,654571,94,0.005465993382040235,0.99986,0.08683110709388558,0.9768
he,654571,95,0.005333778940924751,0.99982,0.08795277152090952,0.9769
he,654571,96,0.0052310802494360134,0.9999,0.08700879536499415,0.9769
he,654571,97,0.005145962548273622,0.9999,0.08666639141081804,0.9771
he,654571,98,0.005065576184906094,0.99984,0.08655789663425939,0.977
he,654571,99,0.004952036767324932,0.99988,0.0873820315973785,0.9769
he,654571,100,0.0048620979013083085,0.99994,0.0874841961603142,0.9772
he,89250,1,0.489060091242918,0.86756,0.3011866729375521,0.9125
he,89250,2,0.26850202392701644,0.925,0.23784843166823852,0.9319
he,89250,3,0.2190903994710547,0.93904,0.20336578212614237,0.9413
he,89250,4,0.1881919135329665,0.94656,0.18496523650419244,0.9465
he,89250,5,0.16467764671767007,0.95408,0.1683716584800083,0.9504
he,89250,6,0.1465632616237148,0.9591,0.1517383276067441,0.9555
he,89250,7,0.13221630569953496,0.96334,0.14080831266759236,0.9573
he,89250,8,0.12041360494183638,0.96708,0.1319744918718309,0.9597
he,89250,9,0.10998324385261717,0.96966,0.12605459341965614,0.9617
he,89250,10,0.10217646577741507,0.97188,0.11934786481269011,0.9629
he,89250,11,0.09493873944493413,0.9742,0.11282327945957187,0.9656
he,89250,12,0.08843992563741539,0.97564,0.11096644131913867,0.9672
he,89250,13,0.08298113470162749,0.97738,0.10650669917007335,0.969
he,89250,14,0.07807922822707995,0.97854,0.10117129672637973,0.97
he,89250,15,0.07350137192014822,0.98,0.10106875769083151,0.9698
he,89250,16,0.0696216387451346,0.98134,0.09859177671666054,0.9701
he,89250,17,0.06564619198404384,0.98252,0.09411002613308213,0.972
he,89250,18,0.06236438045078853,0.98342,0.0918652029597348,0.9732
he,89250,19,0.059227023997634326,0.98416,0.09096404659413482,0.9724
he,89250,20,0.05667238676675007,0.98486,0.09070888086268152,0.9728
he,89250,21,0.054007359056798786,0.98646,0.08810010019117877,0.9737
he,89250,22,0.05149280605309178,0.98666,0.08778238614106526,0.974
he,89250,23,0.048926413319096036,0.9873,0.08621236579958115,0.975
he,89250,24,0.046681026073683886,0.98844,0.08751900191647083,0.973
he,89250,25,0.0448669387996343,0.98872,0.08368053584422869,0.9753
he,89250,26,0.04301569048280977,0.9893,0.08839088537050252,0.9724
he,89250,27,0.041128962585910034,0.98996,0.0836893526518444,0.9749
he,89250,28,0.03930791405162097,0.99046,0.08150400374815575,0.9761
he,89250,29,0.03794953617449344,0.99084,0.08272652187774243,0.9751
he,89250,30,0.036270301410338684,0.9917,0.0812596126616456,0.9759
he,89250,31,0.034852227192347554,0.9919,0.08328673557194598,0.9744
he,89250,32,0.033525511419408335,0.99248,0.07997045069799295,0.9755
he,89250,33,0.03227823665504819,0.99266,0.08232320831604237,0.9755
he,89250,34,0.030906164564195496,0.9932,0.07940139294321907,0.9757
he,89250,35,0.029954555201480767,0.99338,0.0791412328468937,0.9761
he,89250,36,0.028896742513111147,0.99372,0.0780739384781557,0.9768
he,89250,37,0.02751733851399732,0.99418,0.07881169030273108,0.976
he,89250,38,0.026685952629496884,0.9944,0.07893988956896138,0.976
he,89250,39,0.02572489665022335,0.99496,0.07778290470126117,0.9757
he,89250,40,0.024788951297793627,0.99514,0.08011021124608865,0.9756
he,89250,41,0.023905287453176778,0.9952,0.07797588214673785,0.9769
he,89250,42,0.022971897794199447,0.9956,0.07938727621815884,0.9762
he,89250,43,0.02236429621181823,0.99586,0.07815384760330285,0.9769
he,89250,44,0.021385396216477375,0.99612,0.07820232179064532,0.9769
he,89250,45,0.020570215664578062,0.99642,0.07966058431679642,0.9762
he,89250,46,0.019886392268276962,0.99658,0.08008731052447524,0.9767
he,89250,47,0.01935592259235632,0.99698,0.07979886076559144,0.9769
he,89250,48,0.018774728822275058,0.99706,0.0773545160488976,0.9764
he,89250,49,0.018117771477556294,0.99744,0.0780546929034209,0.9772
he,89250,50,0.017592476192079206,0.99742,0.07916635117596205,0.9765
he,89250,51,0.01697099975838212,0.99754,0.07924208011660941,0.976
he,89250,52,0.016423156538693005,0.99762,0.07823038324355797,0.9769
he,89250,53,0.015824129701470437,0.99802,0.07868402378693061,0.9768
he,89250,54,0.01531511686917528,0.998,0.07923619983377046,0.9766
he,89250,55,0.014946757475815317,0.99814,0.07834861496179175,0.9772
he,89250,56,0.014433460307644327,0.99848,0.07992693905749272,0.9769
he,89250,57,0.013992323898920595,0.99832,0.07767006742359654,0.9778
he,89250,58,0.013662702816475471,0.9985,0.07854864285640309,0.9776
he,89250,59,0.01312166676080579,0.99878,0.07905413635466933,0.9767
he,89250,60,0.012779932761388316,0.99884,0.07862494246841045,0.9766
he,89250,61,0.012434137919136836,0.99884,0.07824023926762973,0.9774
he,89250,62,0.012094828941030504,0.99894,0.07817035679127075,0.9773
he,89250,63,0.011730691098733271,0.9991,0.07832712666456833,0.9774
he,89250,64,0.01143656550401913,0.99912,0.0797812510695633,0.9767
he,89250,65,0.01112881375863855,0.9991,0.07893437413931434,0.9776
he,89250,66,0.010806054646253347,0.99926,0.07932412160527968,0.9775
he,89250,67,0.010532650461902285,0.9992,0.07986796078514609,0.9775
he,89250,68,0.010173805907284419,0.99934,0.07927494916778985,0.9774
he,89250,69,0.01003149179914916,0.99924,0.07999147627072747,0.9779
he,89250,70,0.009715540547555884,0.9993,0.0811576872428966,0.9779
he,89250,71,0.00946162186958066,0.99942,0.08016298354358359,0.9774
he,89250,72,0.009227036286675844,0.99942,0.08049695189019757,0.9781
he,89250,73,0.008970417713783181,0.99956,0.08087957115104377,0.9779
he,89250,74,0.008818284388437658,0.99948,0.07997053346334308,0.9776
he,89250,75,0.008519987559627554,0.99948,0.08118071918865617,0.9771
he,89250,76,0.008311870568488732,0.99958,0.08068879453948243,0.9772
he,89250,77,0.008181992303284865,0.99946,0.08110368642916488,0.9777
he,89250,78,0.007924232932369818,0.99958,0.08028607340240106,0.978
he,89250,79,0.007790384168552297,0.9996,0.08091234557038134,0.9778
he,89250,80,0.007550421831974835,0.99966,0.08177354088873176,0.9776
he,89250,81,0.007430629206946549,0.99968,0.08124944092718972,0.9781
he,89250,82,0.007258502940420033,0.99964,0.08175607422756316,0.9778
he,89250,83,0.007113838804610912,0.99966,0.08211016019795181,0.9777
he,89250,84,0.006974214714318677,0.99966,0.0819768742795095,0.978
he,89250,85,0.0067985205575156905,0.99974,0.08136143759243475,0.9783
he,89250,86,0.006625415734959814,0.99968,0.08225627777877548,0.9781
he,89250,87,0.006497021345629088,0.9998,0.0821897173208361,0.9782
he,89250,88,0.006368250815957555,0.99976,0.08247582575043441,0.9779
he,89250,89,0.006240757727267143,0.99976,0.08195178079436953,0.9781
he,89250,90,0.006101162880538456,0.9998,0.08264618274880815,0.9782
he,89250,91,0.005971929252706767,0.9998,0.08238488172000341,0.9781
he,89250,92,0.005860322763847383,0.99982,0.0819714425555652,0.9783
he,89250,93,0.00574127817460381,0.99982,0.08240329065875365,0.978
he,89250,94,0.005626099461652848,0.99982,0.08276476462581175,0.9777
he,89250,95,0.005535502898044034,0.9998,0.08314195032785686,0.9772
he,89250,96,0.005443577364517415,0.99982,0.08357338733420729,0.9781
he,89250,97,0.005323883986166306,0.99982,0.08351187084369545,0.978
he,89250,98,0.005197954445366104,0.99988,0.0831572194232596,0.9783
he,89250,99,0.0051545214927354735,0.99982,0.08377841896483793,0.9781
he,89250,100,0.005013795600463921,0.9999,0.08355324989594677,0.9779
he,773955,1,0.4930235243612756,0.86528,0.31113664400333374,0.9104
he,773955,2,0.27717902136052336,0.92132,0.2507817485562879,0.9287
he,773955,3,0.22866298666267942,0.93578,0.23217851125206557,0.9303
he,773955,4,0.1954629318180007,0.94524,0.19192711799249934,0.9451
he,773955,5,0.17126358581387088,0.95226,0.16654656568735562,0.9532
he,773955,6,0.15262634687682222,0.95744,0.1543496034294987,0.955
he,773955,7,0.13719195398330034,0.96212,0.14725602367455196,0.9578
he,773955,8,0.12527620037568069,0.9648,0.13721264345308443,0.9602
he,773955,9,0.11495571227805265,0.96818,0.12857867747976912,0.963
he,773955,10,0.10612036772069397,0.97018,0.12660417536622848,0.9633
he,773955,11,0.09846769523425435,0.97266,0.11468795446527759,0.9677
he,773955,12,0.0915454848750973,0.97442,0.11240378556824866,0.9673
he,773955,13,0.08529870077042631,0.97682,0.10843687735446886,0.9684
he,773955,14,0.08019669483919387,0.97816,0.10293965247012277,0.9693
he,773955,15,0.07535282801149894,0.97974,0.10127087140544716,0.9705
he,773955,16,0.07117472588432831,0.98096,0.09859565974135585,0.9695
he,773955,17,0.06736200779964047,0.98142,0.09545966101772363,0.9712
he,773955,18,0.06373929743156782,0.9828,0.09386716938557159,0.9718
he,773955,19,0.060545442083045464,0.9841,0.09309598020871301,0.9709
he,773955,20,0.0571591624867675,0.98488,0.08801273759508962,0.9731
he,773955,21,0.054533885211836004,0.98566,0.09030747605166839,0.9724
he,773955,22,0.05171443965489478,0.9865,0.08708622549683318,0.9731
he,773955,23,0.0493318507405232,0.9872,0.08628666922332169,0.9747
he,773955,24,0.04729236081368903,0.98786,0.08668898019024954,0.9735
he,773955,25,0.045226930217304624,0.98896,0.08537231810576705,0.975
he,773955,26,0.04303566510997338,0.98924,0.08318651855312348,0.9742
he,773955,27,0.04126383853403777,0.98976,0.08285813543553897,0.9745
he,773955,28,0.039381896959347344,0.99014,0.08185431967038731,0.9748
he,773955,29,0.0376081405026432,0.9909,0.08300213585195304,0.975
he,773955,30,0.03607474930855315,0.9914,0.08284303430730137,0.9747
he,773955,31,0.0346156905637653,0.99218,0.08155342161278242,0.9751
he,773955,32,0.033270330067522995,0.99232,0.0795922628594776,0.976
he,773955,33,0.03174670461868446,0.99308,0.07791157576884222,0.9766
he,773955,34,0.03039780213265206,0.9932,0.08240800982839105,0.9748
he,773955,35,0.029441066360042397,0.99374,0.07736951126834272,0.9766
he,773955,36,0.02817879231919704,0.9938,0.07811040533784025,0.9768
he,773955,37,0.027148137619885902,0.99432,0.07856903751390784,0.9757
he,773955,38,0.026068853766012073,0.99466,0.07767325713505045,0.9764
he,773955,39,0.025150302517902734,0.99512,0.0772132298026395,0.9764
he,773955,40,0.02416470783175943,0.9957,0.07851803907855147,0.977
he,773955,41,0.023213773099633007,0.99584,0.07777781366637936,0.9759
he,773955,42,0.0223468525258464,0.99614,0.0788487984486099,0.9764
he,773955,43,0.02150022224831358,0.99622,0.07751359959159759,0.976
he,773955,44,0.020762435995584628,0.99668,0.07702977148794089,0.9764
he,773955,45,0.02020021855189969,0.99672,0.0771702869949894,0.9766
he,773955,46,0.01929375169626988,0.99708,0.07825992328707466,0.9769
he,773955,47,0.01878606409731518,0.99722,0.07732960780396422,0.9771
he,773955,48,0.01800735249017253,0.9975,0.07665233109544654,0.977
he,773955,49,0.017328494782870563,0.99772,0.07798099204005633,0.9768
he,773955,50,0.016790911278797716,0.99778,0.07727332153443187,0.9766
he,773955,51,0.01630533587044094,0.99782,0.07793444962863642,0.9764
he,773955,52,0.01580657466506999,0.99808,0.07806339548116796,0.9768
he,773955,53,0.015418035803176456,0.99814,0.07812359231129817,0.9765
he,773955,54,0.014779352129546855,0.99828,0.07790361741372775,0.9769
he,773955,55,0.014287750123627338,0.99828,0.07821372979438784,0.9773
he,773955,56,0.013867346004211495,0.99832,0.07802951716996337,0.9774
he,773955,57,0.013458090961991439,0.9985,0.07872934819889063,0.9769
he,773955,58,0.012974569701426016,0.99864,0.0765242201184729,0.9781
he,773955,59,0.012554771476648584,0.99882,0.07701025224428368,0.9768
he,773955,60,0.012227985032713757,0.99896,0.07739213165047938,0.9771
he,773955,61,0.011888384206347911,0.99896,0.07783450463400593,0.9766
he,773955,62,0.011498063633769873,0.99896,0.07667771056087559,0.9768
he,773955,63,0.011088400403971072,0.99916,0.0778267054516399,0.9772
he,773955,64,0.010884137591456481,0.99918,0.0783822965504577,0.9772
he,773955,65,0.010575595435733783,0.9992,0.07909446191862803,0.9771
he,773955,66,0.010311559241288189,0.99926,0.07890433281385341,0.9782
he,773955,67,0.010057950297053846,0.99932,0.07846707093513602,0.9777
he,773955,68,0.009759852052308567,0.99936,0.07904612548111305,0.9769
he,773955,69,0.009467078908890517,0.9994,0.07917308088830628,0.9775
he,773955,70,0.009216495257587854,0.99934,0.07841793722509816,0.9768
he,773955,71,0.008938452185697717,0.99942,0.07872380611788343,0.9773
he,773955,72,0.008757251143275767,0.99938,0.07883061662985091,0.9773
he,773955,73,0.008481925156006202,0.99952,0.07876807651754313,0.9776
he,773955,74,0.008255743757810846,0.99954,0.07867428441440331,0.9777
he,773955,75,0.008091368103020424,0.99956,0.07934992590425885,0.9773
he,773955,76,0.007926309513717268,0.99958,0.07890587212072024,0.9776
he,773955,77,0.0076941734860916326,0.99966,0.07988676017189565,0.9772
he,773955,78,0.007560149718902722,0.99966,0.07967521180971573,0.9776
